# C1    C2   C3     C4      T
966.00 156.00 279.00 1023.00 1023.00
965.00 150.00 275.00 1023.00 1023.00
961.00 145.00 270.00 1023.00 1023.00
958.00 144.00 270.00 1023.00 1023.00
964.00 141.00 269.00 1023.00 1023.00
961.00 152.00 279.00 1023.00 1023.00
961.00 153.00 278.00 1023.00 1023.00
956.00 147.00 270.00 1023.00 1023.00
955.00 146.00 267.00 1023.00 1023.00
955.00 143.00 265.00 1023.00 1023.00
951.00 142.00 264.00 1023.00 1023.00
955.00 149.00 274.00 1023.00 1023.00
957.00 153.00 275.00 1023.00 1023.00
954.00 147.00 267.00 1023.00 1023.00
